Parça_Kodu,r_optimal,Q_optimal,SS_optimal,grid_r,grid_Q,ml_total_cost,ml_holding_cost,ml_ordering_cost,ml_stockout_cost,ml_service_level,ml_num_orders,ml_avg_inventory,r_eoq,Q_eoq,SS_eoq,eoq_total_cost,eoq_holding_cost,eoq_ordering_cost,eoq_stockout_cost,eoq_service_level,eoq_num_orders,eoq_avg_inventory,abs_saving,pct_saving,ABC,XYZ,Segment,Model_Grubu,champion,WAPE,sMAPE
Part-1770,9521,1545,544.4,9793,1346,76977.0101670725,31392.395467627193,14842.5,30742.114699445316,0.9782607344626095,116,1993.4717333198198,13136,1737,4212.7,100258.94046700133,86743.94046700133,13515.0,0.0,1.0,106,5508.391149572083,23281.930299928834,23.221799663434222,B,X,BX,Global_ML,RandomForest,17.05135056813868,18.841909967809208
Part-1771,278,268,0.0,306,267,2994.400360388284,1234.4986585162915,1353.75,406.1517018719918,0.9786683235559563,21,150.60004129657585,626,247,437.4,5431.439111126137,3920.1891111261366,1511.25,0.0,1.0,23,478.23514262505915,2437.0387507378528,44.86911665355235,C,Z,CZ,Global_ML,LightGBM,48.614466354731455,65.37342688006667
Part-1772,107,33,9.9,106,42,103768.58486210674,58589.991776761366,7537.5,37641.09308534538,0.9814862464833605,172,33.932991036199475,406,16,317.2,572987.3044528068,557139.8044528068,15847.5,0.0,1.0,361,322.673197539268,469218.7195907001,81.88989807353516,C,Z,CZ,Aralıklı_Croston,RandomForest,65.97169373917443,87.63203844298233
Part-1773,233,229,4.2,250,312,8002.579815202502,4568.448036778127,1871.25,1562.8817784243759,0.9867221890289668,29,132.9552291209206,399,160,166.9,11674.116081404609,8917.866081404609,2756.25,0.0,1.0,42,259.53604343916925,3671.536266202107,31.450229213074216,C,X,CX,Global_ML,Croston-SBA,41.18993135011442,46.99536070301697
Part-1774,317,64,7.0,338,46,18506.159468032736,4136.003058283468,6217.5,8152.656409749271,0.9613154500496923,97,60.59864646933247,714,98,468.9,35857.39645537758,31627.39645537758,4230.0,0.0,1.0,66,463.38878127915757,17351.236987344844,48.38956171549554,C,Z,CZ,Aralıklı_Croston,LightGBM,56.68377703875605,69.27495681176458
Part-1775,33216,5338,145.1,36077,4961,18277616.59756189,6014154.87326127,21070.0,12242391.72430062,0.9484377981148423,123,5426.476184808415,53234,455,20926.9,23764182.815182626,23502462.815182626,261720.0,0.0,1.0,1528,21205.89799207742,5486566.217620738,23.087544226917167,B,X,BX,Global_ML,UstelDuzeltme,12.66820453671665,12.629438959534637
Part-1776,895,94,0.1,976,134,59224.07407635215,15994.948208550742,8035.0,35194.12586780141,0.9569727962754744,188,122.89890376858473,2358,108,1500.0,209496.31107702682,202161.31107702682,7335.0,0.0,1.0,173,1553.3281628573404,150272.23700067468,71.73025445084001,C,Z,CZ,Aralıklı_Croston,LightGBM,46.046354157888395,58.718696473361874
Part-1777,35,16,0.4,38,15,34689.26494022223,12186.702002839183,8137.5,14365.062937383042,0.9797661311863107,126,11.721007616618738,173,17,132.1,163233.5853785402,155392.3353785402,7841.25,0.0,1.0,122,149.45427779490416,128544.32043831798,78.74869631774766,C,Z,CZ,Aralıklı_Croston,Croston-SBA,140.3044371035756,160.1426085146068
Part-1778,1002,190,25.5,1065,146,11443.73034061236,3338.97823921033,4350.0,3754.752101402029,0.9696532413404952,102,202.83436842168015,2922,337,1869.8,38100.86686611196,35580.86686611196,2520.0,0.0,1.0,59,2161.4464490761507,26657.136525499598,69.96464573673322,C,Z,CZ,Global_ML,CatBoost,47.303046673935,59.12632031301517
Part-1779,975,211,5.0,1058,208,31736.781343035727,7022.994864222936,2820.0,21893.786478812788,0.9562843611241204,131,185.68151655146983,2561,198,1386.1,68445.16946086031,65302.6694608603,3142.5,0.0,1.0,146,1726.5424416188198,36708.38811782459,53.631817127453985,C,Y,CY,Global_ML,Croston-SBA,62.13479425845291,70.32619576142531
Part-178,19657,2125,945.4,20413,2807,2571339.5639127465,1227718.3681292643,22245.0,1321376.1957834822,0.9764810222180191,175,3639.612239400501,29064,543,10364.4,4025768.843903847,3936158.843903847,89610.0,0.0,1.0,712,11668.874781377059,1454429.2799911005,36.12798787971937,B,X,BX,Global_ML,LightGBM,18.79989948600328,21.20029870617408
Part-1780,747,198,50.7,760,149,8496.193559265976,3924.0500172797847,2156.25,2415.893541986192,0.9839642903843024,102,208.28290962206924,2121,182,1628.4,31783.746259295185,29412.496259295185,2371.25,0.0,1.0,113,1561.1728375422074,23287.55270002921,73.26874720823302,C,Z,CZ,Aralıklı_Croston,LightGBM,95.277257709176,136.41974696824113
Part-1781,689,611,50.6,696,871,8205.952970746213,5040.762082537988,1342.5,1822.6908882082244,0.984754434426128,31,380.11357060733474,1837,312,1327.5,20846.015983316793,18163.515983316793,2682.5,0.0,1.0,62,1369.6736331038512,12640.06301257058,60.6353896240246,C,Z,CZ,Aralıklı_Croston,RandomForest,65.83389807560663,88.55463857279106
Part-1782,560,110,5.9,604,83,24512.842782795673,8927.92540652438,3972.5,11612.41737627129,0.9512801912694826,95,139.40299491793738,811,105,410.5,27527.465348299116,23124.685173559985,4390.0,12.780174739130594,0.9999462693423121,105,361.0749667972018,3014.622565503443,10.951326347558958,C,Y,CY,Global_ML,CatBoost,13.47210743840455,13.547527360011577
Part-1783,1037,136,2.8,1128,155,72931.4279101523,14831.165718852499,9746.25,48354.0121912998,0.951469586824361,151,147.33277821009708,2934,160,1968.2,210854.99517757524,202139.99517757524,8715.0,0.0,1.0,135,2008.058411688494,137923.56726742294,65.41157213338397,C,Z,CZ,Aralıklı_Croston,Croston-SBA,100.0,127.04680701619604
Part-1784,446,109,58.6,423,83,23681.295014597767,11948.610355701388,8570.0,3162.68465889638,0.9887599933798759,102,150.2879116191901,1134,163,717.4,74165.65763054822,68380.65763054822,5785.0,0.0,1.0,69,860.0821287588702,50484.36261595045,68.06972961452763,C,Z,CZ,Aralıklı_Croston,RandomForest,70.55973454568728,90.90398258630182
Part-1785,590,113,31.2,610,120,40836.01474245768,16047.514301767767,5920.0,18868.500440689906,0.9764126093404641,140,142.88690776684166,1751,117,1143.4,151062.69706187624,145192.69706187624,5870.0,0.0,1.0,139,1292.7943308462377,110226.68231941856,72.96750585240048,C,Z,CZ,Aralıklı_Croston,CatBoost,80.44847016575382,95.99765130571063
Part-1786,836,92,34.3,875,120,92132.14530873309,42038.310392917534,14630.0,35463.83491581557,0.974526489295527,172,151.72757811150595,2159,102,1355.0,417320.4554857968,403795.4554857968,13525.0,0.0,1.0,160,1457.406492807437,325188.3101770637,77.92292611166557,C,Z,CZ,Düşük_Hacim_Basit,CatBoost,98.9997197912499,125.77490646304905
Part-1787,29158,3972,998.6,30719,4224,661625.995765743,292708.2888910252,23420.0,345497.7068747178,0.9665561926404683,139,5914.445809511039,42275,2008,14175.0,896299.1701597751,848489.1701597751,47810.0,0.0,1.0,286,17144.520354650092,234673.1743940321,26.182460299745568,B,X,BX,Global_ML,RandomForest,9.217086396853732,10.384494871724115
Part-1788,93,54,2.5,99,39,15646.17477132266,4679.45468723566,8440.0,2526.720084087,0.9867268007445208,98,37.999118831209515,225,69,167.6,28346.02024644483,21676.02024644483,6670.0,0.0,1.0,78,176.0183021707888,12699.84547512217,44.80292247274109,C,Y,CY,Aralıklı_Croston,XGBoost,30.276817203630923,33.29227355628978
Part-1789,459,94,0.0,503,69,31695.55932757436,7845.200446242181,8320.0,15530.358881332178,0.944514218075966,97,81.19106627424992,1624,139,1100.6,126348.30272169031,120373.30272169031,5975.0,0.0,1.0,69,1245.7599861082515,94652.74339411595,74.91413921294159,C,Z,CZ,Aralıklı_Croston,Croston-SBA,100.0,146.31864946579725
Part-179,2434,725,345.0,2279,895,319365.19544563553,231973.39538263693,27270.0,60121.80006299866,0.9929400177355717,164,1003.838371200715,4706,434,2560.0,766507.3384921544,720577.3384921544,45930.0,0.0,1.0,277,3118.2161238919916,447142.14304651885,58.335011368073886,B,X,BX,Global_ML,RandomForest,17.39917235124547,16.97352243385551
Part-1790,1806,318,0.0,1986,273,67425.91646788573,18176.78457677626,7282.5,41966.631891109464,0.9460883285006629,113,288.7624005003599,3272,219,2137.7,112553.22624903664,101393.22624903664,11160.0,0.0,1.0,173,1610.7662652038,45127.30978115091,40.094194795715296,C,Z,CZ,Düşük_Hacim_Basit,HareketliOrtalama,37.15199506772249,52.161469562803816
Part-1791,91,10,5.7,93,13,53202.157768713834,35376.04023457646,3513.75,14312.36753413738,0.975202213771292,167,19.653355685875805,218,5,159.3,262414.655108502,255209.65510850205,7205.0,0.0,1.0,347,141.7831417269456,209212.49733978818,79.72591974837836,C,Z,CZ,Aralıklı_Croston,RandomForest,69.77828278083183,99.89203789354261
Part-1792,1046,121,0.0,1166,160,619765.2721747931,238179.5037952539,10995.0,370590.7683795392,0.950398449603439,172,146.13286632763246,3271,44,2110.6,3752398.220378938,3720721.970378938,31676.25,0.0,1.0,501,2282.815093976634,3132632.948204145,83.48348880433575,C,Z,CZ,Global_ML,CatBoost,95.58672872418619,118.67883862941594
Part-1793,11260,3431,0.0,12294,4830,5093941.79749337,1403747.3461237873,24562.5,3665631.9513695827,0.9738469634159941,191,2861.0722761190914,19948,593,8614.2,4928028.282338364,4780893.282338364,147135.0,0.0,1.0,1143,9744.261503291975,-165913.5151550062,-3.366732203011622,B,X,BX,Global_ML,Croston-SBA,22.685479569296234,21.99225989056699
Part-1794,1915,215,0.0,2094,288,1160603.60457072,394347.81228097866,7580.0,758675.7922897416,0.9450949509411796,177,253.63889563010497,2412,40,982.0,910816.3346738504,867533.8346738504,43282.5,0.0,1.0,1009,557.9854050049696,-249787.26989686966,-27.424548768804712,C,Y,CY,Global_ML,HareketliOrtalama,37.92844821120528,47.35228927378623
Part-1795,281,76,27.6,276,109,102663.84921007414,49519.040639025996,12157.5,40987.30857104813,0.988615643260036,190,96.37684668588402,481,61,228.9,162473.5505454732,147109.8005454732,15363.75,0.0,1.0,241,286.31367874256375,59809.70133539906,36.81196178368705,C,Y,CY,Global_ML,CatBoost,31.26149712635518,43.825274819900194
Part-1796,730,101,0.0,798,110,34695.80508321923,9223.562383426393,3086.25,22385.992699792834,0.9475701250650712,144,107.8688389214756,1303,66,887.7,58390.31334167543,53415.31334167542,4975.0,0.0,1.0,232,624.6879016232015,23694.508258456197,40.57951893459785,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,41.66202414113279,55.83307100881236
Part-1797,11383,3602,699.7,11655,4579,623906.2017443711,355526.62577238993,28780.0,239599.57597198104,0.9870884486217296,171,3824.7423013046186,18789,1489,8632.0,1002500.529924171,931990.5299241708,70510.0,0.0,1.0,421,10026.31967851087,378594.32817979995,37.76500030463193,B,X,BX,Global_ML,RandomForest,13.251389661844936,14.596971287838437
Part-1798,50,191,0.0,59,148,2291.887531429582,1145.8151159335716,1053.75,92.3224154960102,0.9915520585616309,16,97.0076125108852,123,157,85.2,3097.829898474771,1796.5798984747707,1301.25,0.0,1.0,20,152.1030087773689,805.9423670451893,26.016353171683125,C,Z,CZ,Aralıklı_Croston,XGBoost,97.47736851374307,104.20864633166467
Part-1799,182,171,0.0,200,175,1223.4089238734346,573.8283166080271,460.0,189.58060726540748,0.9770781780538821,21,95.63805276800448,843,189,600.2,4996.235072249856,4552.485072249856,443.75,0.0,1.0,20,758.7475120416428,3772.8261483764213,75.51338345410315,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,100.0,135.77223414252074
Part-18,61873,6048,5100.7,61933,8516,1998544.6402595975,1131035.9274128426,23287.5,844221.2128467548,0.9773210614729019,185,13730.896661141009,81882,1902,25912.8,2581185.3061272153,2505540.3061272153,75645.0,0.0,1.0,606,30417.526260594856,582640.6658676178,22.572601218693826,A,X,AX,Global_ML,RandomForest,6.5107722778582175,6.42817273871258
Part-180,26316,2766,1544.7,27023,3716,1280875.716112671,667031.4480759217,11167.5,602676.7680367492,0.9765355059675516,176,5278.116300427939,47722,675,26104.6,3203542.848387561,3156472.848387561,47070.0,0.0,1.0,751,24976.679646798788,1922667.1322748899,60.016900764808746,B,Y,BY,Global_ML,XGBoost,42.28240844921446,57.84337856050168
Part-1800,166,36,2.2,179,25,9449.578824495418,3151.751458895375,1942.5,4355.327365600043,0.954606771406794,91,32.50649210474862,305,32,196.8,18084.193254806,15792.943254806,2291.25,0.0,1.0,107,162.88504722482818,8634.614430310581,47.74674937747567,C,Z,CZ,Aralıklı_Croston,XGBoost,36.12543208337886,46.09932127823384
Part-1801,215,157,0.0,236,207,10362.538656820498,4813.530842713806,2390.0,3159.0078141066933,0.9706618330684954,28,90.38476120463056,1052,145,734.9,51344.77456171992,48674.77456171992,2670.0,0.0,1.0,31,913.9772901028977,40982.23590489942,79.81773462776816,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,125.40054708870652,172.79573527486107
Part-1802,169,352,3.6,180,451,5524.789191205311,3831.319575115307,1200.0,493.4696160900029,0.9949864279400529,27,192.9980240945469,521,184,387.8,11440.454976747376,9127.954976747376,2312.5,0.0,1.0,53,459.80953559145735,5915.665785542065,51.70830878287275,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,35.22861881070836,48.86954162735403
Part-1803,518,84,0.0,569,112,44480.68446220385,11183.056130820334,3795.0,29502.628331383523,0.9547954050918225,177,83.63514626033438,807,62,400.4,50452.567106745286,45052.567106745286,5400.0,0.0,1.0,251,336.93634327665427,5971.882644541438,11.836627920054882,C,Y,CY,Global_ML,HareketliOrtalama,22.451317296678123,24.39552284413154
Part-1804,219,128,0.0,244,96,26899.972292483297,6637.352480709107,8715.0,11547.61981177418,0.9719914674535737,101,80.27061601685764,703,151,516.0,54804.00096347211,47224.00096347211,7580.0,0.0,1.0,88,571.1162182716563,27904.02867098881,50.91604295384815,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,66.63187195546277,92.6394047136625
Part-1805,336,95,3.8,362,71,21525.455817727187,6083.542135538628,6431.25,9010.663682188559,0.9657359261482805,100,78.5244721469957,888,107,653.7,54396.71601359882,48501.71601359882,5895.0,0.0,1.0,92,626.0450841529566,32871.26019587164,60.42875858104016,C,Z,CZ,Düşük_Hacim_Basit,XGBoost,57.63784156064452,84.16159331919924
Part-1806,39,6,1.6,41,6,19082.81094497809,8497.722672125235,2647.5,7937.588272852857,0.969779149691958,124,7.611974993178949,64,5,28.5,37763.67997772418,34499.92997772418,3263.75,0.0,1.0,154,30.903880297047078,18680.869032746094,49.46781945977048,C,Y,CY,Global_ML,RandomForest,32.26711628447036,32.525418661001204
Part-1807,13622,2356,34.7,14823,2038,174775.92913769078,48338.87548939505,9855.0,116582.05364829577,0.951818758066378,115,2219.1712340878444,24700,1520,10535.4,282840.4197942618,266770.4197942618,16070.0,0.0,1.0,187,12247.062756824858,108064.49065657103,38.20687677354501,B,X,BX,Global_ML,Croston-SBA,35.37184820754152,40.62822840097162
Part-1808,108,68,8.7,108,95,8093.922969802877,5721.426553741229,1260.0,1112.4964160616469,0.9906440033551416,29,48.46662188638283,263,42,144.9,24458.399885334733,22405.899885334733,2052.5,0.0,1.0,48,189.8020131109739,16364.476915531857,66.90738965856882,C,Z,CZ,Aralıklı_Croston,RandomForest,419.13274803564934,170.78503758553384
Part-1809,1063,206,10.6,1148,158,59342.71371821143,22065.19609596047,8540.0,28737.517622250954,0.9615859271243441,100,212.60117949450668,2778,169,1939.7,204614.61834490157,193769.61834490157,10845.0,0.0,1.0,128,1866.9967505010427,145271.90462669014,70.99781325585329,C,Z,CZ,Düşük_Hacim_Basit,CatBoost,69.8420303813911,102.08304727059037
Part-181,14670,2776,129.1,15863,2181,106054.189049766,24467.362774404963,17960.0,63626.82627536105,0.953202162958997,104,2643.519898699702,26278,3203,12906.0,143429.74430105294,127169.74430105292,16260.0,0.0,1.0,95,13739.76233858992,37375.55525128693,26.058440969424883,B,Y,BY,Global_ML,UstelDuzeltme,21.336881767856326,21.887792928792994
Part-1810,1886,200,5.6,2051,282,1090981.5477348696,428372.79692533845,4022.5,658586.2508095311,0.9514099803468572,188,248.41500519903366,3246,24,2132.4,2488452.775208588,2453142.775208588,35310.0,0.0,1.0,1647,1422.5867740234353,1397471.2274737186,56.15823781733528,C,Z,CZ,Düşük_Hacim_Basit,UstelDuzeltme,66.00278551532034,85.93365668047427
Part-1811,1419,224,0.0,1553,213,772814.8011882935,216266.16637817855,5385.0,551163.6348101149,0.9461058307721728,126,223.98263700206402,3035,44,1966.8,1638663.4063478173,1609493.4063478173,29170.0,0.0,1.0,680,1666.9208292194216,865848.6051595238,52.83871000020011,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,55.58100289296046,74.60322597287258
Part-1812,1891,276,0.0,2067,284,507161.1970221529,147442.49406170854,5827.5,353891.20296044427,0.9444430535582835,136,287.13822843093317,2893,57,1962.9,582933.4816212287,553100.9816212287,29832.5,0.0,1.0,695,1077.1415460434425,75772.28459907585,12.99844441742158,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,64.65350367789391,77.99388737364578
Part-1813,1027,102,64.5,1050,144,32395.8924438386,16171.473270937906,3960.0,12264.41917290069,0.9742197952723803,186,200.90084416555976,2010,77,1469.1,97709.90784586458,92296.15784586458,5413.75,0.0,1.0,256,1146.6101890540083,65314.01540202598,66.84482345951808,C,Z,CZ,Aralıklı_Croston,CatBoost,71.13245440681713,87.10789826936366
Part-1814,193,130,0.0,213,186,8529.599695968838,4003.2947129531594,1300.0,3226.30498301568,0.97016581018245,30,74.49930610676564,604,88,368.9,26674.679000804386,24679.67900080439,1995.0,0.0,1.0,46,459.27644411203653,18145.079304835548,68.02360884750807,C,Z,CZ,Aralıklı_Croston,Croston-SBA,228.2160182238358,165.22443261569092
Part-1815,1075,174,0.0,1178,162,451230.95539639937,131365.3781998858,2633.75,317231.82719651365,0.9462739897880856,123,170.1812768357292,2250,29,1515.6,952869.908606947,936138.658606947,16731.25,0.0,1.0,779,1212.749313404371,501638.9532105477,52.64506189978454,C,Z,CZ,Global_ML,Croston-SBA,100.0,122.24894685185608
Part-1816,1037,161,114.5,1006,138,18197.02126791844,10928.47321781861,2380.0,4888.548050099826,0.9836958528241926,113,280.40707601603674,2382,145,1457.6,65070.961628263714,62382.211628263714,2688.75,0.0,1.0,129,1600.62738952172,46873.940360345274,72.03511241792603,C,Z,CZ,Aralıklı_Croston,CatBoost,167.30218633520772,138.6244049885984
Part-1817,327,74,37.4,316,62,12878.036536992873,5376.727248243265,4570.0,2931.3092887496095,0.980911026436916,109,108.41050181956739,939,132,599.6,39534.47093263387,36914.47093263387,2620.0,0.0,1.0,63,744.3033900442347,26656.434395640998,67.42580276605484,C,Z,CZ,Aralıklı_Croston,CatBoost,98.06025614145452,127.60136114710102
Part-1818,4023,926,497.1,3846,756,95619.85873300266,57412.8478589225,18500.0,19707.010874080162,0.9894865052531273,110,1267.828388118701,7467,853,4220.4,230849.7284016163,210519.7284016163,20330.0,0.0,1.0,121,4648.8355460515395,135229.86966861365,58.57917642136019,B,Y,BY,Global_ML,XGBoost,40.16562966799352,53.57431873461048
Part-1819,31553,5559,82.8,34331,4721,16858919.33128452,5389818.077466283,7260.0,11461841.25381824,0.949472021802381,113,5278.986805286652,52473,289,20348.4,22697997.468565345,22551773.718565345,146223.75,0.0,1.0,2272,22088.039741794313,5839078.1372808255,25.725080573153715,B,Y,BY,Global_ML,Croston-SBA,36.03678700714216,48.204541396015685
Part-182,9083,988,327.2,9552,1313,402752.42684731557,171555.9316980652,11310.0,219886.49514925032,0.9753873830781414,177,1501.9044040746141,12771,448,4157.1,560482.346223091,534832.346223091,25650.0,0.0,1.0,406,4682.2458907906,157729.91937577544,28.14181756814756,B,X,BX,Global_ML,XGBoost,22.54224879144731,23.23062225815386
Part-1820,876,130,0.0,957,132,43601.05246414036,10986.923195516374,2867.5,29746.629268623994,0.9475211501326581,133,130.6679034893745,2225,98,1308.2,123479.77579934013,119467.27579934013,4012.5,0.0,1.0,187,1420.8289424155726,79878.72333519977,64.68972171200414,C,Z,CZ,Aralıklı_Croston,Croston-SBA,100.0,114.23392292830152
Part-1821,18080,3187,47.1,19672,2705,10097775.031266462,3521931.980175781,19380.0,6556463.051090678,0.9496086029509323,113,3024.9787853812395,24405,310,8672.6,8330494.687019396,8120964.687019396,209530.0,0.0,1.0,1220,6975.076757114934,-1767280.3442470664,-21.2145906172997,B,Y,BY,Global_ML,HareketliOrtalama,16.205893347636,16.476197575376432
Part-1822,1369,242,0.0,1506,207,64380.96449852644,15005.131510524629,4835.0,44540.83298800183,0.943511358909495,112,223.2268683727957,1907,156,982.7,51138.13277600326,43175.63277600326,7962.5,0.0,1.0,185,642.3110179234986,-13242.83172252318,-25.896197228259815,C,Y,CY,Global_ML,HareketliOrtalama,19.191024505462064,20.212788319195333
Part-1823,464,53,1.5,505,69,258947.65960033803,84477.82552320759,11182.5,163287.3340771304,0.9508696589795761,174,62.99073004556774,2039,29,1621.7,2173327.6905275243,2151915.1905275243,21412.5,0.0,1.0,333,1604.5714719567145,1914380.0309271864,88.08519945110143,C,Z,CZ,Global_ML,Croston-SBA,100.0,139.8794822655196
Part-1824,433,210,48.6,419,165,22324.41757437973,10055.129509714554,9160.0,3109.2880646651797,0.9943703931852257,107,191.16361169504242,1545,281,1134.8,77106.07358219224,70241.07358219224,6865.0,0.0,1.0,80,1335.3917821084617,54781.65600781251,71.04713476224059,C,Z,CZ,Aralıklı_Croston,RandomForest,66.91456115152002,99.5329941537423
Part-1825,643,117,45.2,652,90,28473.583136114845,13525.33237781574,6401.25,8547.000758299102,0.9748193260902482,101,157.73497417776602,1591,153,838.1,100069.11559660968,95059.11559660968,5010.0,0.0,1.0,80,1108.5973139252324,71595.53246049484,71.54608295840728,C,Z,CZ,Aralıklı_Croston,RandomForest,99.09989027913012,139.5499190073364
Part-1826,1012,170,0.0,1105,152,34456.318398469986,9104.81588887126,5062.5,20289.002509598722,0.9441895333329932,118,159.3645573211381,3041,183,1966.5,127599.2077390237,122634.2077390237,4965.0,0.0,1.0,115,2146.50647166253,93142.88934055371,72.99644801169701,C,Z,CZ,Aralıklı_Croston,Croston-SBA,71.36304778320091,95.76546586725648
Part-1827,1782,226,47.3,1892,260,66733.69895673444,23111.525204558904,12935.0,30687.173752175535,0.9656825690643889,152,300.8608035168698,2351,270,770.1,75475.65569415354,64255.655694153545,11220.0,0.0,1.0,132,836.4661367668193,8741.956737419096,11.582485315323018,C,X,CX,Global_ML,CatBoost,18.263235370353705,18.309014547747374
Part-1828,796,119,0.0,872,120,41621.61498626148,9099.92222686316,2840.0,29681.692759398313,0.9439288908215925,132,120.5875476638038,2436,99,1609.8,132503.87502475953,128888.87502475953,3615.0,0.0,1.0,168,1707.9699114900973,90882.26003849806,68.5883790353421,C,Z,CZ,Aralıklı_Croston,Croston-SBA,102.54751837699467,124.62282273644274
Part-1829,1681,183,30.7,1800,248,797882.442933242,392720.9770855553,3715.0,401446.46584768675,0.9644432503710482,176,297.1512061602846,2193,31,751.3,902451.7628449876,879624.2628449876,22827.5,0.0,1.0,1090,665.5651873042082,104569.31991174561,11.58724756457784,C,X,CX,Global_ML,LightGBM,12.30971738994824,13.825471288217232
